"date_utc","date_time_utc","PLENTY_price"
2023-02-19,"2023-02-19 00:00:08",0.025663945279821
2023-02-19,"2023-02-19 00:10:04",0.025663945279821
2023-02-19,"2023-02-19 00:20:04",0.025663945279821
2023-02-19,"2023-02-19 00:30:05",0.025663945279821
2023-02-19,"2023-02-19 00:40:04",0.0256522510429386
2023-02-19,"2023-02-19 00:50:04",0.0256522510429386
2023-02-19,"2023-02-19 01:00:08",0.0256522510429386
2023-02-19,"2023-02-19 01:10:05",0.0256522510429386
2023-02-19,"2023-02-19 01:20:04",0.0256522510429386
2023-02-19,"2023-02-19 01:30:05",0.0256522510429386
2023-02-19,"2023-02-19 01:40:04",0.0256522510429386
2023-02-19,"2023-02-19 01:50:04",0.0256522510429386
2023-02-19,"2023-02-19 02:00:07",0.0256522510429386
2023-02-19,"2023-02-19 02:10:05",0.0256522510429386
2023-02-19,"2023-02-19 02:20:04",0.0256522510429386
2023-02-19,"2023-02-19 02:30:05",0.0256522510429386
2023-02-19,"2023-02-19 02:40:04",0.0256522510429386
2023-02-19,"2023-02-19 02:50:04",0.0256522510429386
2023-02-19,"2023-02-19 03:00:07",0.0256522510429386
2023-02-19,"2023-02-19 03:10:04",0.0256522510429386
2023-02-19,"2023-02-19 03:20:05",0.0256522510429386
2023-02-19,"2023-02-19 03:30:05",0.0256522510429386
2023-02-19,"2023-02-19 03:40:05",0.0256522510429386
2023-02-19,"2023-02-19 03:50:05",0.0256522510429386
2023-02-19,"2023-02-19 04:00:07",0.0256522510429386
2023-02-19,"2023-02-19 04:10:04",0.0256522510429386
2023-02-19,"2023-02-19 04:20:05",0.0256522510429386
2023-02-19,"2023-02-19 04:30:04",0.0256522510429386
2023-02-19,"2023-02-19 04:40:05",0.0256522510429386
2023-02-19,"2023-02-19 04:50:04",0.0256522510429386
2023-02-19,"2023-02-19 05:00:07",0.0256522510429386
2023-02-19,"2023-02-19 05:10:05",0.0256522510429386
2023-02-19,"2023-02-19 05:20:05",0.0256522510429386
2023-02-19,"2023-02-19 05:30:05",0.0256522510429386
2023-02-19,"2023-02-19 05:40:04",0.0256522510429386
2023-02-19,"2023-02-19 05:50:04",0.0256522510429386
2023-02-19,"2023-02-19 06:00:07",0.0256522510429386
2023-02-19,"2023-02-19 06:10:04",0.0256522510429386
2023-02-19,"2023-02-19 06:20:05",0.0256522510429386
2023-02-19,"2023-02-19 06:30:04",0.0256522510429386
2023-02-19,"2023-02-19 06:40:04",0.0256522510429386
2023-02-19,"2023-02-19 06:50:05",0.0256522510429386
2023-02-19,"2023-02-19 07:00:07",0.0256522510429386
2023-02-19,"2023-02-19 07:10:05",0.0256522510429386
2023-02-19,"2023-02-19 07:20:04",0.0256522510429386
2023-02-19,"2023-02-19 07:30:05",0.0256522510429386
2023-02-19,"2023-02-19 07:40:04",0.0256522510429386
2023-02-19,"2023-02-19 07:50:05",0.0256522510429386
2023-02-19,"2023-02-19 08:00:10",0.0256522510429386
2023-02-19,"2023-02-19 08:10:04",0.0256522510429386
2023-02-19,"2023-02-19 08:20:04",0.0256522510429386
2023-02-19,"2023-02-19 08:30:04",0.0256522510429386
2023-02-19,"2023-02-19 08:40:04",0.0256522510429386
2023-02-19,"2023-02-19 08:50:04",0.0256522510429386
2023-02-19,"2023-02-19 09:00:07",0.0256522510429386
2023-02-19,"2023-02-19 09:10:04",0.0256522510429386
2023-02-19,"2023-02-19 09:20:04",0.0256522510429386
2023-02-19,"2023-02-19 09:30:05",0.0256522510429386
2023-02-19,"2023-02-19 09:40:04",0.0256522510429386
2023-02-19,"2023-02-19 09:50:04",0.0256522510429386
2023-02-19,"2023-02-19 10:00:07",0.0256522510429386
2023-02-19,"2023-02-19 10:10:04",0.0256522510429386
2023-02-19,"2023-02-19 10:20:05",0.0256522510429386
2023-02-19,"2023-02-19 10:30:05",0.0256522510429386
2023-02-19,"2023-02-19 10:40:05",0.0256522510429386
2023-02-19,"2023-02-19 10:50:04",0.0256522510429386
2023-02-19,"2023-02-19 11:00:07",0.0256522510429386
2023-02-19,"2023-02-19 11:10:05",0.0256522510429386
2023-02-19,"2023-02-19 11:20:04",0.0256522510429386
2023-02-19,"2023-02-19 11:30:05",0.0256522510429386
2023-02-19,"2023-02-19 11:40:05",0.0256522510429386
2023-02-19,"2023-02-19 11:50:04",0.0256522510429386
2023-02-19,"2023-02-19 12:00:07",0.0256522510429386
2023-02-19,"2023-02-19 12:10:05",0.0256522510429386
2023-02-19,"2023-02-19 12:20:04",0.0256522510429386
2023-02-19,"2023-02-19 12:30:05",0.0255258724015192
2023-02-19,"2023-02-19 12:40:05",0.0255258724015192
2023-02-19,"2023-02-19 12:50:04",0.0255258724015192
2023-02-19,"2023-02-19 13:00:07",0.025380040729282
2023-02-19,"2023-02-19 13:10:05",0.0253844611256406
2023-02-19,"2023-02-19 13:20:05",0.0253483126660519
2023-02-19,"2023-02-19 13:30:05",0.0253483126660519
2023-02-19,"2023-02-19 13:40:04",0.0253045366033934
2023-02-19,"2023-02-19 13:50:05",0.0253045366033934
2023-02-19,"2023-02-19 14:00:08",0.0253045366033934
2023-02-19,"2023-02-19 14:10:05",0.0253045366033934
2023-02-19,"2023-02-19 14:20:05",0.0253045366033934
2023-02-19,"2023-02-19 14:30:05",0.0253045366033934
2023-02-19,"2023-02-19 14:40:05",0.0253045366033934
2023-02-19,"2023-02-19 14:50:05",0.0253045366033934
2023-02-19,"2023-02-19 15:00:08",0.0253045366033934
2023-02-19,"2023-02-19 15:10:05",0.0253045366033934
2023-02-19,"2023-02-19 15:20:04",0.0253045366033934
2023-02-19,"2023-02-19 15:30:04",0.0253045366033934
2023-02-19,"2023-02-19 15:40:05",0.0253045366033934
2023-02-19,"2023-02-19 15:50:04",0.0252998631471818
2023-02-19,"2023-02-19 16:00:07",0.0252998631471818
2023-02-19,"2023-02-19 16:10:04",0.0252998631471818
2023-02-19,"2023-02-19 16:20:05",0.0252998631471818
2023-02-19,"2023-02-19 16:30:05",0.0252998631471818
2023-02-19,"2023-02-19 16:40:04",0.0252998631471818
2023-02-19,"2023-02-19 16:50:05",0.0252998631471818
2023-02-19,"2023-02-19 17:00:07",0.0252998631471818
2023-02-19,"2023-02-19 17:10:04",0.0252998631471818
2023-02-19,"2023-02-19 17:20:05",0.0252998631471818
2023-02-19,"2023-02-19 17:30:05",0.0252998631471818
2023-02-19,"2023-02-19 17:40:05",0.0252998631471818
2023-02-19,"2023-02-19 17:50:05",0.0252998631471818
2023-02-19,"2023-02-19 18:00:08",0.0253119982682648
2023-02-19,"2023-02-19 18:10:05",0.0253119982682648
2023-02-19,"2023-02-19 18:20:05",0.0253119982682648
2023-02-19,"2023-02-19 18:30:05",0.0253119982682648
2023-02-19,"2023-02-19 18:40:04",0.0253119982682648
2023-02-19,"2023-02-19 18:50:05",0.0253119982682648
2023-02-19,"2023-02-19 19:00:08",0.0253119982682648
2023-02-19,"2023-02-19 19:10:05",0.0253119982682648
2023-02-19,"2023-02-19 19:20:05",0.0253119982682648
2023-02-19,"2023-02-19 19:30:04",0.0253119982682648
2023-02-19,"2023-02-19 19:40:04",0.0253162867519868
2023-02-19,"2023-02-19 19:50:05",0.0253196320210375
2023-02-19,"2023-02-19 20:00:09",0.0253196320210375
2023-02-19,"2023-02-19 20:10:04",0.0253217765403047
2023-02-19,"2023-02-19 20:20:05",0.0253217765403047
2023-02-19,"2023-02-19 20:30:04",0.0253224556569617
2023-02-19,"2023-02-19 20:40:05",0.0253224556569617
2023-02-19,"2023-02-19 20:50:05",0.0253224556569617
