"date_utc","date_time_utc","kusd_price"
2023-02-18,"2023-02-18 00:00:07",0.878345108045612
2023-02-18,"2023-02-18 00:10:04",0.87834576787517
2023-02-18,"2023-02-18 00:20:03",0.87834576787517
2023-02-18,"2023-02-18 00:30:04",0.871401800421793
2023-02-18,"2023-02-18 00:40:03",0.871898437056685
2023-02-18,"2023-02-18 00:50:03",0.871898437056685
2023-02-18,"2023-02-18 01:00:07",0.871965060653219
2023-02-18,"2023-02-18 01:10:04",0.871965060653219
2023-02-18,"2023-02-18 01:20:04",0.869210960122218
2023-02-18,"2023-02-18 01:30:03",0.867317829391248
2023-02-18,"2023-02-18 01:40:04",0.867317829391248
2023-02-18,"2023-02-18 01:50:04",0.867317829391248
2023-02-18,"2023-02-18 02:00:05",0.867317829391248
2023-02-18,"2023-02-18 02:10:04",0.867317829391248
2023-02-18,"2023-02-18 02:20:04",0.867317829391248
2023-02-18,"2023-02-18 02:30:04",0.867317829391248
2023-02-18,"2023-02-18 02:40:04",0.867317829391248
2023-02-18,"2023-02-18 02:50:04",0.867317829391248
2023-02-18,"2023-02-18 03:00:06",0.867317829391248
2023-02-18,"2023-02-18 03:10:03",0.867317829391248
2023-02-18,"2023-02-18 03:20:03",0.867317829391248
2023-02-18,"2023-02-18 03:30:04",0.867317829391248
2023-02-18,"2023-02-18 03:40:04",0.867317829391248
2023-02-18,"2023-02-18 03:50:03",0.867317829391248
2023-02-18,"2023-02-18 04:00:06",0.867412755895025
2023-02-18,"2023-02-18 04:10:04",0.867412755895025
2023-02-18,"2023-02-18 04:20:03",0.867412755895025
2023-02-18,"2023-02-18 04:30:04",0.867412755895025
2023-02-18,"2023-02-18 04:40:04",0.867412755895025
2023-02-18,"2023-02-18 04:50:04",0.867428366527257
2023-02-18,"2023-02-18 05:00:07",0.867428366527257
2023-02-18,"2023-02-18 05:10:04",0.867428366527257
2023-02-18,"2023-02-18 05:20:04",0.867428366527257
2023-02-18,"2023-02-18 05:30:04",0.867428366527257
2023-02-18,"2023-02-18 05:40:03",0.867428366527257
2023-02-18,"2023-02-18 05:50:03",0.867428366527257
2023-02-18,"2023-02-18 06:00:06",0.867428366527257
2023-02-18,"2023-02-18 06:10:04",0.867569009184897
2023-02-18,"2023-02-18 06:20:04",0.867569009184897
2023-02-18,"2023-02-18 06:30:03",0.867569009184897
