"date_utc","date_time_utc","flame_price"
2023-02-19,"2023-02-19 12:20:04",1.1499836280147e-05
2023-02-19,"2023-02-19 12:30:05",1.1499836280147e-05
2023-02-19,"2023-02-19 12:40:05",1.1499836280147e-05
2023-02-19,"2023-02-19 12:50:04",1.1499836280147e-05
2023-02-19,"2023-02-19 13:00:07",1.1482726961236e-05
2023-02-19,"2023-02-19 13:10:05",1.1482726961236e-05
2023-02-19,"2023-02-19 13:20:05",1.1482726961236e-05
2023-02-19,"2023-02-19 13:30:05",1.1482726961236e-05
2023-02-19,"2023-02-19 13:40:04",1.1482726961236e-05
2023-02-19,"2023-02-19 13:50:05",1.1482726961236e-05
2023-02-19,"2023-02-19 14:00:08",1.1482726961236e-05
2023-02-19,"2023-02-19 14:10:05",1.1482726961236e-05
2023-02-19,"2023-02-19 14:20:05",1.1482726961236e-05
2023-02-19,"2023-02-19 14:30:05",1.1482726961236e-05
2023-02-19,"2023-02-19 14:40:05",1.14551082674958e-05
2023-02-19,"2023-02-19 14:50:05",1.14551082674958e-05
2023-02-19,"2023-02-19 15:00:08",1.14551082674958e-05
2023-02-19,"2023-02-19 15:10:05",1.14551082674958e-05
2023-02-19,"2023-02-19 15:20:04",1.14551082674958e-05
2023-02-19,"2023-02-19 15:30:05",1.14551082674958e-05
2023-02-19,"2023-02-19 15:40:05",1.14551082674958e-05
2023-02-19,"2023-02-19 15:50:05",1.14551082674958e-05
2023-02-19,"2023-02-19 16:00:07",1.14551082674958e-05
2023-02-19,"2023-02-19 16:10:04",1.14551082674958e-05
2023-02-19,"2023-02-19 16:20:05",1.14551082674958e-05
2023-02-19,"2023-02-19 16:30:05",1.14551082674958e-05
2023-02-19,"2023-02-19 16:40:04",1.14551082674958e-05
2023-02-19,"2023-02-19 16:50:05",1.14551082674958e-05
2023-02-19,"2023-02-19 17:00:08",1.14551082674958e-05
2023-02-19,"2023-02-19 17:10:04",1.14551082674958e-05
2023-02-19,"2023-02-19 17:20:05",1.14551082674958e-05
2023-02-19,"2023-02-19 17:30:05",1.14551082674958e-05
2023-02-19,"2023-02-19 17:40:05",1.14551082674958e-05
2023-02-19,"2023-02-19 17:50:05",1.14551082674958e-05
2023-02-19,"2023-02-19 18:00:08",1.14551082674958e-05
2023-02-19,"2023-02-19 18:10:05",1.14551082674958e-05
2023-02-19,"2023-02-19 18:20:05",1.14551082674958e-05
2023-02-19,"2023-02-19 18:30:05",1.14551082674958e-05
2023-02-19,"2023-02-19 18:40:04",1.14551082674958e-05
2023-02-19,"2023-02-19 18:50:05",1.14551082674958e-05
2023-02-19,"2023-02-19 19:00:08",1.14551082674958e-05
2023-02-19,"2023-02-19 19:10:05",1.14551082674958e-05
2023-02-19,"2023-02-19 19:20:05",1.14551082674958e-05
2023-02-19,"2023-02-19 19:30:04",1.14551082674958e-05
2023-02-19,"2023-02-19 19:40:04",1.14551082674958e-05
2023-02-19,"2023-02-19 19:50:05",1.14551082674958e-05
2023-02-19,"2023-02-19 20:00:09",1.14551082674958e-05
2023-02-19,"2023-02-19 20:10:04",1.14551082674958e-05
2023-02-19,"2023-02-19 20:20:05",1.14551082674958e-05
2023-02-19,"2023-02-19 20:30:04",1.14551082674958e-05
2023-02-19,"2023-02-19 20:40:05",1.14551082674958e-05
2023-02-19,"2023-02-19 20:50:05",1.14551082674958e-05
2023-02-19,"2023-02-19 21:00:07",1.14551082674958e-05
2023-02-19,"2023-02-19 21:10:04",1.14551082674958e-05
2023-02-19,"2023-02-19 21:20:05",1.14551082674958e-05
2023-02-19,"2023-02-19 21:30:04",1.14551082674958e-05
2023-02-19,"2023-02-19 21:40:05",1.14551082674958e-05
2023-02-19,"2023-02-19 21:50:05",1.14551082674958e-05
2023-02-19,"2023-02-19 22:00:07",1.14551082674958e-05
2023-02-19,"2023-02-19 22:10:04",1.14551082674958e-05
2023-02-19,"2023-02-19 22:20:05",1.14551082674958e-05
2023-02-19,"2023-02-19 22:30:05",1.14551082674958e-05
2023-02-19,"2023-02-19 22:40:05",1.14551082674958e-05
2023-02-19,"2023-02-19 22:50:05",1.14551082674958e-05
2023-02-19,"2023-02-19 23:00:07",1.14551082674958e-05
2023-02-19,"2023-02-19 23:10:05",1.14551082674958e-05
2023-02-19,"2023-02-19 23:20:05",1.14551082674958e-05
2023-02-19,"2023-02-19 23:30:04",1.14551082674958e-05
2023-02-19,"2023-02-19 23:40:04",1.14551082674958e-05
2023-02-19,"2023-02-19 23:50:04",1.14551082674958e-05
2023-02-20,"2023-02-20 00:00:08",1.14551082674958e-05
2023-02-20,"2023-02-20 00:10:04",1.14551082674958e-05
2023-02-20,"2023-02-20 00:20:04",1.14551082674958e-05
2023-02-20,"2023-02-20 00:30:04",1.14551082674958e-05
2023-02-20,"2023-02-20 00:40:04",1.14551082674958e-05
2023-02-20,"2023-02-20 00:50:05",1.14551082674958e-05
2023-02-20,"2023-02-20 01:00:08",1.14551082674958e-05
2023-02-20,"2023-02-20 01:10:05",1.14551082674958e-05
2023-02-20,"2023-02-20 01:20:05",1.14551082674958e-05
2023-02-20,"2023-02-20 01:30:04",1.14551082674958e-05
2023-02-20,"2023-02-20 01:40:04",1.14551082674958e-05
2023-02-20,"2023-02-20 01:50:05",1.14551082674958e-05
2023-02-20,"2023-02-20 02:00:08",1.14551082674958e-05
2023-02-20,"2023-02-20 02:10:05",1.14551082674958e-05
2023-02-20,"2023-02-20 02:20:04",1.14551082674958e-05
2023-02-20,"2023-02-20 02:30:05",1.14551082674958e-05
2023-02-20,"2023-02-20 02:40:05",1.14551082674958e-05
2023-02-20,"2023-02-20 02:50:04",1.14551082674958e-05
2023-02-20,"2023-02-20 03:00:07",1.14551082674958e-05
2023-02-20,"2023-02-20 03:10:05",1.14551082674958e-05
2023-02-20,"2023-02-20 03:20:05",1.14551082674958e-05
2023-02-20,"2023-02-20 03:30:05",1.14551082674958e-05
2023-02-20,"2023-02-20 03:40:05",1.14551082674958e-05
2023-02-20,"2023-02-20 03:50:05",1.14551082674958e-05
2023-02-20,"2023-02-20 04:00:07",1.14551082674958e-05
2023-02-20,"2023-02-20 04:10:05",1.14551082674958e-05
2023-02-20,"2023-02-20 04:20:04",1.14551082674958e-05
2023-02-20,"2023-02-20 04:30:05",1.14430430717958e-05
2023-02-20,"2023-02-20 04:40:05",1.14430430717958e-05
2023-02-20,"2023-02-20 04:50:05",1.14310436688464e-05
2023-02-20,"2023-02-20 05:00:08",1.14310436688464e-05
2023-02-20,"2023-02-20 05:10:05",1.14310436688464e-05
2023-02-20,"2023-02-20 05:20:05",1.14310436688464e-05
2023-02-20,"2023-02-20 05:30:05",1.14310436688464e-05
2023-02-20,"2023-02-20 05:40:04",1.14310436688464e-05
2023-02-20,"2023-02-20 05:50:05",1.14310436688464e-05
2023-02-20,"2023-02-20 06:00:08",1.14310436688464e-05
2023-02-20,"2023-02-20 06:10:05",1.14310436688464e-05
2023-02-20,"2023-02-20 06:20:05",1.14310436688464e-05
2023-02-20,"2023-02-20 06:30:05",1.14310436688464e-05
2023-02-20,"2023-02-20 06:40:05",1.14310436688464e-05
2023-02-20,"2023-02-20 06:50:05",1.14310436688464e-05
2023-02-20,"2023-02-20 07:00:07",1.14310436688464e-05
2023-02-20,"2023-02-20 07:10:05",1.14310436688464e-05
2023-02-20,"2023-02-20 07:20:05",1.14310436688464e-05
2023-02-20,"2023-02-20 07:30:05",1.14310436688464e-05
2023-02-20,"2023-02-20 07:40:05",1.14310436688464e-05
2023-02-20,"2023-02-20 07:50:05",1.14310436688464e-05
2023-02-20,"2023-02-20 08:00:07",1.14310436688464e-05
2023-02-20,"2023-02-20 08:10:04",1.14310436688464e-05
2023-02-20,"2023-02-20 08:20:05",1.14310436688464e-05
2023-02-20,"2023-02-20 08:30:05",1.14310436688464e-05
2023-02-20,"2023-02-20 08:40:05",1.14310436688464e-05
2023-02-20,"2023-02-20 08:50:05",1.14310436688464e-05
2023-02-20,"2023-02-20 09:00:08",1.14310436688464e-05
2023-02-20,"2023-02-20 09:10:05",1.14310436688464e-05
2023-02-20,"2023-02-20 09:20:05",1.14310436688464e-05
2023-02-20,"2023-02-20 09:30:06",1.14310436688464e-05
2023-02-20,"2023-02-20 09:40:05",1.14310436688464e-05
2023-02-20,"2023-02-20 09:50:05",1.14310436688464e-05
2023-02-20,"2023-02-20 10:00:08",1.14310436688464e-05
2023-02-20,"2023-02-20 10:10:05",1.14310436688464e-05
2023-02-20,"2023-02-20 10:20:05",1.14310436688464e-05
2023-02-20,"2023-02-20 10:30:05",1.14310436688464e-05
2023-02-20,"2023-02-20 10:40:05",1.13881348247876e-05
2023-02-20,"2023-02-20 10:50:04",1.13881348247876e-05
2023-02-20,"2023-02-20 11:00:08",1.13881348247876e-05
2023-02-20,"2023-02-20 11:10:05",1.13881348247876e-05
2023-02-20,"2023-02-20 11:20:05",1.13881348247876e-05
2023-02-20,"2023-02-20 11:30:05",1.13881348247876e-05
2023-02-20,"2023-02-20 11:40:05",1.13881348247876e-05
2023-02-20,"2023-02-20 11:50:05",1.13881348247876e-05
2023-02-20,"2023-02-20 12:00:07",1.13881348247876e-05
2023-02-20,"2023-02-20 12:10:04",1.13881348247876e-05
2023-02-20,"2023-02-20 12:20:05",1.13881348247876e-05
2023-02-20,"2023-02-20 12:30:05",1.13881348247876e-05
2023-02-20,"2023-02-20 12:40:05",1.13881348247876e-05
2023-02-20,"2023-02-20 12:50:05",1.13881348247876e-05
2023-02-20,"2023-02-20 13:00:08",1.13881348247876e-05
2023-02-20,"2023-02-20 13:10:06",1.13881348247876e-05
2023-02-20,"2023-02-20 13:20:05",1.13881348247876e-05
2023-02-20,"2023-02-20 13:30:05",1.13881348247876e-05
2023-02-20,"2023-02-20 13:40:05",1.13881348247876e-05
2023-02-20,"2023-02-20 13:50:05",1.13881348247876e-05
2023-02-20,"2023-02-20 14:00:07",1.13881348247876e-05
2023-02-20,"2023-02-20 14:10:05",1.13881348247876e-05
2023-02-20,"2023-02-20 14:20:05",1.13881348247876e-05
2023-02-20,"2023-02-20 14:30:04",1.13881348247876e-05
2023-02-20,"2023-02-20 14:40:05",1.13881348247876e-05
2023-02-20,"2023-02-20 14:50:05",1.13881348247876e-05
2023-02-20,"2023-02-20 15:00:08",1.13881348247876e-05
2023-02-20,"2023-02-20 15:10:04",1.13881348247876e-05
2023-02-20,"2023-02-20 15:20:04",1.13881348247876e-05
2023-02-20,"2023-02-20 15:30:05",1.13881348247876e-05
2023-02-20,"2023-02-20 15:40:05",1.13881348247876e-05
2023-02-20,"2023-02-20 15:50:05",1.13881348247876e-05
2023-02-20,"2023-02-20 16:00:07",1.13881348247876e-05
2023-02-20,"2023-02-20 16:10:05",1.13881348247876e-05
2023-02-20,"2023-02-20 16:20:04",1.13881348247876e-05
2023-02-20,"2023-02-20 16:30:05",1.13881348247876e-05
2023-02-20,"2023-02-20 16:40:05",1.13881348247876e-05
2023-02-20,"2023-02-20 16:50:05",1.13881348247876e-05
2023-02-20,"2023-02-20 17:00:08",1.13881348247876e-05
2023-02-20,"2023-02-20 17:10:04",1.13881348247876e-05
2023-02-20,"2023-02-20 17:20:06",1.13881348247876e-05
2023-02-20,"2023-02-20 17:30:05",1.13568244097964e-05
2023-02-20,"2023-02-20 17:40:05",1.13568244097964e-05
2023-02-20,"2023-02-20 17:50:04",1.13568244097964e-05
2023-02-20,"2023-02-20 18:00:07",1.13568244097964e-05
2023-02-20,"2023-02-20 18:10:05",1.13568244097964e-05
2023-02-20,"2023-02-20 18:20:05",1.13568244097964e-05
2023-02-20,"2023-02-20 18:30:05",1.13568244097964e-05
2023-02-20,"2023-02-20 18:40:04",1.13568244097964e-05
2023-02-20,"2023-02-20 18:50:05",1.13568244097964e-05
2023-02-20,"2023-02-20 19:00:07",1.13568244097964e-05
2023-02-20,"2023-02-20 19:10:05",1.13568244097964e-05
2023-02-20,"2023-02-20 19:20:05",1.13568244097964e-05
2023-02-20,"2023-02-20 19:30:05",1.13568244097964e-05
2023-02-20,"2023-02-20 19:40:05",1.13568244097964e-05
2023-02-20,"2023-02-20 19:50:04",1.13568244097964e-05
2023-02-20,"2023-02-20 20:00:07",1.13568244097964e-05
2023-02-20,"2023-02-20 20:10:05",1.13568244097964e-05
2023-02-20,"2023-02-20 20:20:05",1.13568244097964e-05
2023-02-20,"2023-02-20 20:30:05",1.13568244097964e-05
2023-02-20,"2023-02-20 20:40:04",1.13568244097964e-05
2023-02-20,"2023-02-20 20:50:04",1.13568244097964e-05
2023-02-20,"2023-02-20 21:00:08",1.13568244097964e-05
2023-02-20,"2023-02-20 21:10:05",1.13568244097964e-05
2023-02-20,"2023-02-20 21:20:05",1.13568244097964e-05
2023-02-20,"2023-02-20 21:30:05",1.13568244097964e-05
2023-02-20,"2023-02-20 21:40:06",1.13568244097964e-05
2023-02-20,"2023-02-20 21:50:05",1.13568244097964e-05
2023-02-20,"2023-02-20 22:00:07",1.13568244097964e-05
2023-02-20,"2023-02-20 22:10:05",1.13568244097964e-05
2023-02-20,"2023-02-20 22:20:05",1.13568244097964e-05
2023-02-20,"2023-02-20 22:30:05",1.13568244097964e-05
2023-02-20,"2023-02-20 22:40:05",1.13568244097964e-05
2023-02-20,"2023-02-20 22:50:05",1.13568244097964e-05
2023-02-20,"2023-02-20 23:00:08",1.13568244097964e-05
2023-02-20,"2023-02-20 23:10:05",1.13568244097964e-05
2023-02-20,"2023-02-20 23:20:05",1.13568244097964e-05
2023-02-20,"2023-02-20 23:30:05",1.13568244097964e-05
2023-02-20,"2023-02-20 23:40:05",1.13568244097964e-05
2023-02-20,"2023-02-20 23:50:05",1.13568244097964e-05
2023-02-21,"2023-02-21 00:00:09",1.13568244097964e-05
2023-02-21,"2023-02-21 00:10:04",1.13568244097964e-05
2023-02-21,"2023-02-21 00:20:05",1.13568244097964e-05
2023-02-21,"2023-02-21 00:30:04",1.13568244097964e-05
2023-02-21,"2023-02-21 00:40:05",1.13568244097964e-05
2023-02-21,"2023-02-21 00:50:04",1.13568244097964e-05
2023-02-21,"2023-02-21 01:00:08",1.13568244097964e-05
2023-02-21,"2023-02-21 01:10:05",1.13568244097964e-05
2023-02-21,"2023-02-21 01:20:05",1.13568244097964e-05
2023-02-21,"2023-02-21 01:30:05",1.13568244097964e-05
2023-02-21,"2023-02-21 01:40:04",1.13568244097964e-05
2023-02-21,"2023-02-21 01:50:05",1.13568244097964e-05
2023-02-21,"2023-02-21 02:00:07",1.13568244097964e-05
2023-02-21,"2023-02-21 02:10:05",1.13568244097964e-05
2023-02-21,"2023-02-21 02:20:05",1.13568244097964e-05
2023-02-21,"2023-02-21 02:30:05",1.13568244097964e-05
2023-02-21,"2023-02-21 02:40:04",1.13568244097964e-05
2023-02-21,"2023-02-21 02:50:05",1.13568244097964e-05
2023-02-21,"2023-02-21 03:00:08",1.13568244097964e-05
2023-02-21,"2023-02-21 03:10:05",1.13568244097964e-05
2023-02-21,"2023-02-21 03:20:05",1.13568244097964e-05
2023-02-21,"2023-02-21 03:30:05",1.13568244097964e-05
2023-02-21,"2023-02-21 03:40:05",1.13568244097964e-05
2023-02-21,"2023-02-21 03:50:05",1.13568244097964e-05
2023-02-21,"2023-02-21 04:00:08",1.13568244097964e-05
2023-02-21,"2023-02-21 04:10:05",1.13568244097964e-05
2023-02-21,"2023-02-21 04:20:05",1.13568244097964e-05
2023-02-21,"2023-02-21 04:30:09",1.13568244097964e-05
2023-02-21,"2023-02-21 04:40:04",1.13568244097964e-05
2023-02-21,"2023-02-21 04:50:05",1.13568244097964e-05
2023-02-21,"2023-02-21 05:00:08",1.13568244097964e-05
2023-02-21,"2023-02-21 05:10:09",1.13568244097964e-05
2023-02-21,"2023-02-21 05:20:05",1.13568244097964e-05
2023-02-21,"2023-02-21 05:30:05",1.13568244097964e-05
2023-02-21,"2023-02-21 05:40:05",1.13568244097964e-05
2023-02-21,"2023-02-21 05:50:04",1.13568244097964e-05
2023-02-21,"2023-02-21 06:00:08",1.13568244097964e-05
2023-02-21,"2023-02-21 06:10:05",1.13568244097964e-05
2023-02-21,"2023-02-21 06:20:04",1.13568244097964e-05
2023-02-21,"2023-02-21 06:30:05",1.13568244097964e-05
2023-02-21,"2023-02-21 06:40:04",1.13472843672788e-05
2023-02-21,"2023-02-21 06:50:05",1.13277356046321e-05
2023-02-21,"2023-02-21 07:00:08",1.13277356046321e-05
2023-02-21,"2023-02-21 07:10:05",1.13277356046321e-05
2023-02-21,"2023-02-21 07:20:05",1.13277356046321e-05
2023-02-21,"2023-02-21 07:30:05",1.13277356046321e-05
2023-02-21,"2023-02-21 07:40:05",1.13277356046321e-05
2023-02-21,"2023-02-21 07:50:04",1.13277356046321e-05
2023-02-21,"2023-02-21 08:00:07",1.13277356046321e-05
2023-02-21,"2023-02-21 08:10:05",1.13277356046321e-05
2023-02-21,"2023-02-21 08:20:05",1.13277356046321e-05
2023-02-21,"2023-02-21 08:30:05",1.13277356046321e-05
2023-02-21,"2023-02-21 08:40:05",1.13277356046321e-05
2023-02-21,"2023-02-21 08:50:05",1.13277356046321e-05
2023-02-21,"2023-02-21 09:00:07",1.13277356046321e-05
2023-02-21,"2023-02-21 09:10:05",1.13277356046321e-05
2023-02-21,"2023-02-21 09:20:05",1.13277356046321e-05
2023-02-21,"2023-02-21 09:30:05",1.13277356046321e-05
2023-02-21,"2023-02-21 09:40:04",1.13277356046321e-05
2023-02-21,"2023-02-21 09:50:05",1.13277356046321e-05
2023-02-21,"2023-02-21 10:00:07",1.13277356046321e-05
2023-02-21,"2023-02-21 10:10:05",1.13277356046321e-05
2023-02-21,"2023-02-21 10:20:04",1.13277356046321e-05
2023-02-21,"2023-02-21 10:30:05",1.13277356046321e-05
2023-02-21,"2023-02-21 10:40:05",1.13277356046321e-05
2023-02-21,"2023-02-21 10:50:04",1.13277356046321e-05
2023-02-21,"2023-02-21 11:00:07",1.13277356046321e-05
2023-02-21,"2023-02-21 11:10:04",1.13277356046321e-05
2023-02-21,"2023-02-21 11:20:04",1.13277356046321e-05
2023-02-21,"2023-02-21 11:30:05",1.13277356046321e-05
2023-02-21,"2023-02-21 11:40:04",1.13277356046321e-05
2023-02-21,"2023-02-21 11:50:05",1.13277356046321e-05
2023-02-21,"2023-02-21 12:00:07",1.13277356046321e-05
2023-02-21,"2023-02-21 12:10:05",1.13277356046321e-05
2023-02-21,"2023-02-21 12:20:04",1.13277356046321e-05
2023-02-21,"2023-02-21 12:30:05",1.13277356046321e-05
2023-02-21,"2023-02-21 12:40:05",1.13277356046321e-05
2023-02-21,"2023-02-21 12:50:04",1.13277356046321e-05
2023-02-21,"2023-02-21 13:00:07",1.13277356046321e-05
2023-02-21,"2023-02-21 13:10:05",1.13277356046321e-05
2023-02-21,"2023-02-21 13:20:05",1.13277356046321e-05
2023-02-21,"2023-02-21 13:30:05",1.13277356046321e-05
2023-02-21,"2023-02-21 13:40:05",1.13277356046321e-05
2023-02-21,"2023-02-21 13:50:05",1.13277356046321e-05
2023-02-21,"2023-02-21 14:00:07",1.13277356046321e-05
2023-02-21,"2023-02-21 14:10:05",1.13277356046321e-05
2023-02-21,"2023-02-21 14:20:05",1.13277356046321e-05
2023-02-21,"2023-02-21 14:30:04",1.13277356046321e-05
2023-02-21,"2023-02-21 14:40:04",1.13277356046321e-05
2023-02-21,"2023-02-21 14:50:04",1.13277356046321e-05
2023-02-21,"2023-02-21 15:00:07",1.13277356046321e-05
2023-02-21,"2023-02-21 15:10:05",1.13277356046321e-05
2023-02-21,"2023-02-21 15:20:05",1.13277356046321e-05
2023-02-21,"2023-02-21 15:30:05",1.13277356046321e-05
2023-02-21,"2023-02-21 15:40:05",1.13277356046321e-05
2023-02-21,"2023-02-21 15:50:05",1.13280321994443e-05
2023-02-21,"2023-02-21 16:00:06",1.13280321994443e-05
2023-02-21,"2023-02-21 16:10:05",1.13280321994443e-05
2023-02-21,"2023-02-21 16:20:05",1.13280321994443e-05
2023-02-21,"2023-02-21 16:30:04",1.13280321994443e-05
2023-02-21,"2023-02-21 16:40:05",1.13280321994443e-05
2023-02-21,"2023-02-21 16:50:05",1.13280321994443e-05
2023-02-21,"2023-02-21 17:00:07",1.13280321994443e-05
2023-02-21,"2023-02-21 17:10:05",1.13280321994443e-05
2023-02-21,"2023-02-21 17:20:05",1.13280321994443e-05
2023-02-21,"2023-02-21 17:30:04",1.13280321994443e-05
2023-02-21,"2023-02-21 17:40:04",1.13280321994443e-05
2023-02-21,"2023-02-21 17:50:05",1.13280321994443e-05
2023-02-21,"2023-02-21 18:00:08",1.13280321994443e-05
2023-02-21,"2023-02-21 18:10:05",1.13280321994443e-05
2023-02-21,"2023-02-21 18:20:05",1.13280321994443e-05
2023-02-21,"2023-02-21 18:30:05",1.13280321994443e-05
2023-02-21,"2023-02-21 18:40:04",1.13280321994443e-05
2023-02-21,"2023-02-21 18:50:05",1.13280321994443e-05
2023-02-21,"2023-02-21 19:00:08",1.13280321994443e-05
2023-02-21,"2023-02-21 19:10:05",1.13280321994443e-05
2023-02-21,"2023-02-21 19:20:05",1.13280321994443e-05
2023-02-21,"2023-02-21 19:30:05",1.13280321994443e-05
2023-02-21,"2023-02-21 19:40:05",1.13280321994443e-05
2023-02-21,"2023-02-21 19:50:05",1.13280321994443e-05
2023-02-21,"2023-02-21 20:00:08",1.13280321994443e-05
2023-02-21,"2023-02-21 20:10:04",1.13280321994443e-05
2023-02-21,"2023-02-21 20:20:05",1.13280321994443e-05
2023-02-21,"2023-02-21 20:30:04",1.13280321994443e-05
2023-02-21,"2023-02-21 20:40:04",1.13280321994443e-05
2023-02-21,"2023-02-21 20:50:05",1.13280321994443e-05
2023-02-21,"2023-02-21 21:00:08",1.13280321994443e-05
2023-02-21,"2023-02-21 21:10:05",1.13280321994443e-05
2023-02-21,"2023-02-21 21:20:04",1.13280321994443e-05
2023-02-21,"2023-02-21 21:30:05",1.13699887192197e-05
2023-02-21,"2023-02-21 21:40:05",1.13699887192197e-05
2023-02-21,"2023-02-21 21:50:05",1.13699887192197e-05
2023-02-21,"2023-02-21 22:00:07",1.13699887192197e-05
2023-02-21,"2023-02-21 22:10:05",1.13699887192197e-05
2023-02-21,"2023-02-21 22:20:05",1.13699887192197e-05
2023-02-21,"2023-02-21 22:30:05",1.13699887192197e-05
2023-02-21,"2023-02-21 22:40:05",1.13699887192197e-05
2023-02-21,"2023-02-21 22:50:05",1.13699887192197e-05
2023-02-21,"2023-02-21 23:00:07",1.13699887192197e-05
2023-02-21,"2023-02-21 23:10:05",1.13699887192197e-05
2023-02-21,"2023-02-21 23:20:05",1.13699887192197e-05
2023-02-21,"2023-02-21 23:30:05",1.13699887192197e-05
2023-02-21,"2023-02-21 23:40:04",1.13699887192197e-05
2023-02-21,"2023-02-21 23:50:05",1.13699887192197e-05
2023-02-22,"2023-02-22 00:00:08",1.13699887192197e-05
2023-02-22,"2023-02-22 00:10:04",1.13699887192197e-05
2023-02-22,"2023-02-22 00:20:04",1.13699887192197e-05
2023-02-22,"2023-02-22 00:30:04",1.13699887192197e-05
